#{"t_start": 1550428214.9017096, "env_id": null}
r,l,t
-1.0,100,304.158985
1.0,34,304.268611
-1.0,100,305.509828
-1.0,100,306.682656
-1.0,100,307.862523
1.0,18,307.917442
1.0,53,308.079488
-1.0,100,309.361719
1.0,55,310.39986
1.0,63,310.622915
1.0,15,310.678119
-1.0,100,311.891887
1.0,18,311.951678
-1.0,100,313.183696
1.0,50,313.339509
1.0,40,314.391414
1.0,84,314.66709
-1.0,100,315.926461
1.0,63,316.977982
1.0,70,317.217556
1.0,86,318.412056
1.0,40,318.539511
-1.0,100,319.746727
1.0,48,319.898952
-1.0,100,321.143631
-1.0,100,322.413252
1.0,27,322.503514
1.0,87,323.687527
-1.0,100,324.026398
1.0,45,325.102637
1.0,68,325.341121
-1.0,100,326.585321
1.0,34,326.707518
-1.0,100,327.945806
-1.0,100,329.210041
1.0,21,329.289843
-1.0,100,330.571298
1.0,5,330.588933
-1.0,100,331.850693
-1.0,100,332.209413
1.0,21,333.228166
-1.0,100,333.583256
1.0,28,334.566354
-1.0,100,334.890833
-1.0,100,336.172618
-1.0,100,337.388851
1.0,49,337.552454
1.0,17,338.488191
-1.0,100,338.862366
1.0,80,340.094764
-1.0,100,341.331808
1.0,7,341.357368
-1.0,100,342.598491
1.0,6,342.623575
-1.0,100,343.002721
-1.0,100,344.238984
1.0,20,344.309708
-1.0,100,345.547017
-1.0,100,346.877874
1.0,8,346.909302
-1.0,100,348.107146
1.0,67,348.347372
-1.0,100,349.549686
1.0,48,349.7188
1.0,88,350.889847
-1.0,100,352.129969
-1.0,100,353.312791
1.0,40,353.462462
1.0,8,353.492227
1.0,25,353.57863
1.0,20,353.65386
1.0,24,354.62512
1.0,87,354.943278
-1.0,100,356.304036
1.0,30,356.408813
-1.0,100,357.661356
-1.0,100,358.87947
-1.0,100,360.053424
1.0,12,360.096434
-1.0,100,360.441919
1.0,81,361.624059
-1.0,100,362.867546
1.0,72,363.107888
-1.0,100,364.27547
1.0,53,365.290907
1.0,44,365.443902
1.0,53,365.634754
1.0,64,366.686843
-1.0,100,367.87253
-1.0,100,368.216184
-1.0,100,369.432379
-1.0,100,370.669316
1.0,14,370.72316
1.0,53,371.848422
-1.0,100,372.199492
-1.0,100,373.423703
-1.0,100,374.61096
-1.0,100,375.822643
-1.0,100,376.160879
-1.0,100,377.366208
1.0,36,378.426
1.0,38,378.561243
-1.0,100,379.724211
1.0,44,379.874622
-1.0,100,381.099872
-1.0,100,382.289862
-1.0,100,382.613572
1.0,31,383.576645
1.0,87,383.868118
-1.0,100,385.053425
-1.0,100,386.30525
-1.0,100,387.508377
1.0,65,387.714056
-1.0,100,388.900888
1.0,61,389.101692
1.0,100,390.266782
1.0,6,390.288706
1.0,35,390.400192
-1.0,100,391.644835
-1.0,100,392.868757
1.0,96,394.044239
1.0,5,394.062698
-1.0,100,395.244941
1.0,23,395.326485
-1.0,100,396.509386
-1.0,100,396.849694
-1.0,100,398.028794
1.0,81,399.13931
1.0,64,399.350294
-1.0,100,400.635238
1.0,29,400.738971
1.0,89,401.911574
1.0,90,403.072133
1.0,29,403.163575
1.0,20,403.230627
1.0,34,403.339819
1.0,15,403.392927
1.0,65,404.475699
-1.0,100,405.736388
-1.0,100,406.060901
1.0,23,407.053411
-1.0,100,407.363492
1.0,82,408.542074
1.0,69,409.587959
1.0,33,409.696365
1.0,25,409.774624
1.0,23,409.842827
-1.0,100,411.019046
-1.0,100,412.230354
-1.0,100,413.427344
1.0,22,413.507108
-1.0,100,414.794727
-1.0,100,415.159187
1.0,54,416.214079
-1.0,100,417.422328
1.0,7,417.450232
1.0,30,417.559942
-1.0,100,418.744618
-1.0,100,419.053463
-1.0,100,420.316369
-1.0,100,421.597474
-1.0,100,422.795285
1.0,48,422.94816
1.0,72,424.06102
1.0,29,424.150606
-1.0,100,425.385494
-1.0,100,425.700729
1.0,30,426.68245
-1.0,100,427.005023
-1.0,100,428.243447
-1.0,100,429.517393
-1.0,100,430.770716
-1.0,100,432.001477
-1.0,100,432.321317
1.0,95,433.503719
-1.0,100,434.727262
1.0,23,434.802208
1.0,19,434.868279
-1.0,100,436.093597
-1.0,100,437.275969
1.0,32,437.390424
1.0,10,437.425821
1.0,16,437.486114
1.0,41,438.53455
-1.0,100,438.862246
-1.0,100,440.117386
1.0,95,441.349216
1.0,43,441.486801
1.0,28,441.571766
-1.0,100,442.790481
1.0,29,442.881988
-1.0,100,444.091644
1.0,19,444.151117
1.0,79,445.378662
1.0,5,445.400895
-1.0,100,446.619489
-1.0,100,447.878282
-1.0,100,448.216363
1.0,15,448.270798
1.0,28,449.19483
-1.0,100,449.565047
-1.0,100,450.781558
1.0,46,451.818808
1.0,38,451.95173
-1.0,100,453.197569
-1.0,100,453.573368
1.0,29,454.51839
1.0,8,454.547854
-1.0,100,455.710455
1.0,80,455.95823
1.0,82,457.184817
-1.0,100,458.378717
1.0,30,458.472249
-1.0,100,459.687527
-1.0,100,460.023333
-1.0,100,461.244248
-1.0,100,462.443114
-1.0,100,463.68527
1.0,86,463.975447
-1.0,100,465.211056
1.0,97,466.438046
-1.0,100,467.631172
1.0,48,467.788525
1.0,30,467.88591
-1.0,100,469.135322
