#{"t_start": 1550435069.3031995, "env_id": null}
r,l,t
1.0,51,474.269444
1.0,23,474.361389
-1.0,100,475.723627
1.0,34,475.857994
1.0,24,475.965268
-1.0,100,477.308614
1.0,9,477.343319
1.0,32,477.465852
-1.0,100,478.8255
1.0,57,479.042572
1.0,12,479.091939
-1.0,100,480.566
-1.0,100,482.05915
1.0,31,482.191404
-1.0,100,483.622571
1.0,74,485.047011
1.0,5,485.065608
-1.0,100,485.45275
1.0,63,486.688456
1.0,9,486.723878
1.0,28,486.839931
1.0,56,488.0189
1.0,39,488.160321
-1.0,100,489.630486
1.0,59,489.870782
1.0,26,489.978962
1.0,57,491.254743
1.0,15,491.324736
1.0,21,491.407313
1.0,81,492.837304
-1.0,100,493.267623
-1.0,100,494.628604
1.0,99,495.915098
1.0,18,495.992861
1.0,18,496.070787
1.0,36,497.153467
-1.0,100,497.556734
1.0,84,499.019861
-1.0,100,500.365044
1.0,10,500.405909
1.0,39,500.573385
1.0,46,501.860628
-1.0,100,502.30277
1.0,58,503.513821
1.0,9,503.561723
1.0,14,503.619806
1.0,69,504.905755
1.0,84,505.27636
1.0,35,505.405428
1.0,33,506.63033
1.0,98,507.011407
1.0,58,508.182263
1.0,36,508.338444
1.0,65,509.635195
1.0,63,509.885639
1.0,14,509.943327
1.0,48,511.155194
1.0,57,511.383231
1.0,65,512.724637
1.0,96,513.130394
1.0,12,513.177757
1.0,15,514.155966
-1.0,100,514.57688
1.0,61,515.840897
1.0,95,517.150772
1.0,87,517.50888
1.0,27,517.628256
1.0,5,518.682462
1.0,58,518.927976
1.0,10,518.974999
1.0,68,520.357035
-1.0,100,520.743028
1.0,74,521.926072
1.0,68,522.196442
1.0,34,523.379993
1.0,38,523.552527
-1.0,100,524.853096
1.0,31,524.991758
1.0,38,525.154643
1.0,82,526.472278
1.0,66,527.812751
1.0,61,528.087235
-1.0,100,529.444615
1.0,33,529.588941
1.0,84,531.013875
1.0,87,531.392136
-1.0,100,532.747116
1.0,8,532.779973
1.0,43,534.054695
1.0,41,534.228245
1.0,27,534.335494
1.0,46,534.546995
-1.0,100,536.032376
-1.0,100,537.381298
-1.0,100,538.793354
1.0,24,538.888872
1.0,27,538.992445
1.0,43,540.119691
1.0,55,540.341158
1.0,19,540.427138
1.0,42,540.589643
1.0,5,540.612012
-1.0,100,542.024833
-1.0,100,543.562408
-1.0,100,544.964515
1.0,32,545.103078
-1.0,100,546.487402
1.0,64,546.742846
-1.0,100,548.09007
1.0,18,548.162254
-1.0,100,549.565247
1.0,49,549.768775
-1.0,100,551.213302
1.0,71,552.453796
1.0,76,552.770596
1.0,20,553.857522
-1.0,100,554.253873
1.0,16,554.316143
1.0,29,555.409569
1.0,26,555.512845
1.0,12,555.56695
1.0,13,555.625057
1.0,86,556.969097
1.0,15,557.033855
1.0,82,557.356721
1.0,93,558.696414
1.0,33,558.830797
1.0,72,560.091004
1.0,28,560.195693
-1.0,100,561.538891
1.0,85,562.848781
-1.0,100,563.234858
-1.0,100,564.617416
1.0,13,564.667861
1.0,43,565.825519
1.0,33,565.948937
-1.0,100,567.244987
1.0,47,567.424783
1.0,44,567.600038
1.0,10,568.725953
-1.0,100,569.137771
1.0,58,570.38087
1.0,35,570.511334
1.0,28,570.617908
1.0,14,570.673236
1.0,14,570.725624
1.0,27,571.754976
1.0,65,572.009193
-1.0,100,573.4196
1.0,29,573.52775
1.0,14,573.584797
-1.0,100,574.883685
1.0,12,574.932964
1.0,21,575.023351
1.0,30,576.104569
1.0,39,576.260236
1.0,26,576.373125
1.0,7,576.404441
-1.0,100,577.815298
1.0,98,579.221626
1.0,36,579.374814
1.0,36,579.520794
1.0,27,579.622168
1.0,14,580.676851
1.0,25,580.787192
1.0,17,580.85674
-1.0,100,582.255931
1.0,9,582.293212
-1.0,100,583.676542
1.0,14,583.74459
1.0,19,583.821115
1.0,32,583.951335
1.0,23,584.036677
1.0,91,585.445345
-1.0,100,586.922232
1.0,35,587.05192
-1.0,100,588.418957
-1.0,100,589.813217
1.0,70,590.079862
1.0,20,590.151473
1.0,35,591.37974
1.0,11,591.42015
1.0,22,591.509331
1.0,61,591.759173
-1.0,100,593.033365
-1.0,100,594.516777
1.0,69,594.787041
1.0,7,594.815951
1.0,27,595.952392
1.0,72,596.239914
1.0,60,597.400578
-1.0,100,597.793181
1.0,43,598.862077
1.0,19,598.934345
-1.0,100,600.324608
1.0,42,600.491006
1.0,21,600.573494
1.0,51,601.797916
1.0,22,601.890895
1.0,28,602.00016
1.0,33,602.124835
1.0,40,603.328716
1.0,77,603.620553
1.0,27,603.730882
-1.0,100,605.078789
1.0,76,606.372331
1.0,11,606.421041
1.0,73,606.697918
1.0,47,607.856379
-1.0,100,609.305269
1.0,17,609.371013
-1.0,100,609.778031
1.0,79,611.062799
1.0,78,612.329997
1.0,53,612.535302
1.0,52,612.738043
1.0,75,614.045808
-1.0,100,615.560598
-1.0,100,617.061123
-1.0,100,617.456434
1.0,53,618.738655
1.0,18,618.805294
1.0,17,618.878286
1.0,95,620.315989
1.0,45,620.494258
1.0,12,620.550815
-1.0,100,621.8732
1.0,50,622.082939
1.0,29,623.216228
1.0,32,623.343936
1.0,26,623.448642
1.0,40,623.606157
-1.0,100,625.001759
-1.0,100,626.487461
1.0,43,626.675543
1.0,7,626.705319
1.0,27,627.720914
1.0,30,627.837652
-1.0,100,629.195282
-1.0,100,629.616179
1.0,15,630.605737
1.0,16,630.663884
-1.0,100,631.066098
-1.0,100,632.487229
1.0,13,632.548133
1.0,17,632.621662
1.0,18,633.651743
1.0,34,633.773736
1.0,44,633.949419
1.0,45,635.140647
1.0,16,635.206302
1.0,56,635.426164
1.0,25,635.525036
1.0,14,635.590696
1.0,57,636.80932
-1.0,100,638.198266
1.0,46,638.404876
1.0,35,638.549009
1.0,22,638.640677
-1.0,100,640.072694
1.0,96,641.444696
-1.0,100,642.961959
-1.0,100,644.373125
-1.0,100,644.794781
1.0,92,646.147235
1.0,13,646.201725
-1.0,100,647.563579
1.0,27,647.675668
1.0,41,647.84517
1.0,21,648.976436
1.0,54,649.216656
1.0,46,649.411754
1.0,6,649.442662
1.0,33,650.538387
-1.0,100,650.979573
1.0,96,652.411573
1.0,22,652.509278
-1.0,100,653.856276
1.0,38,654.013822
1.0,85,655.362263
1.0,61,656.70465
1.0,28,656.82092
1.0,28,656.932043
-1.0,100,658.219539
1.0,32,658.359275
-1.0,100,659.712801
1.0,67,659.99209
1.0,26,661.006616
1.0,19,661.083379
1.0,28,661.205845
-1.0,100,662.622312
1.0,77,662.965494
1.0,92,664.510346
-1.0,100,666.002867
-1.0,100,667.3979
1.0,66,667.682442
1.0,79,668.946371
1.0,61,669.196385
-1.0,100,670.600467
1.0,72,671.873575
1.0,33,672.013302
1.0,16,672.080229
1.0,8,672.119459
1.0,29,672.247343
-1.0,100,673.659683
1.0,15,673.72352
1.0,19,673.800968
1.0,61,674.986388
1.0,90,675.361261
-1.0,100,676.761888
1.0,77,678.0986
1.0,17,678.169315
-1.0,100,679.548291
1.0,25,679.658385
1.0,98,681.075316
-1.0,100,682.571993
-1.0,100,683.004658
1.0,61,684.262107
-1.0,100,685.687154
1.0,9,685.722515
1.0,20,685.797543
-1.0,100,687.190005
-1.0,100,687.620503
1.0,35,688.728702
-1.0,100,689.136186
1.0,89,690.478642
-1.0,100,691.778158
-1.0,100,693.17272
1.0,13,693.231375
1.0,27,693.346458
1.0,93,694.678965
1.0,54,694.88936
-1.0,100,696.191505
1.0,72,696.49877
1.0,23,697.578925
1.0,39,697.725102
1.0,96,699.21204
-1.0,100,699.637638
-1.0,100,700.989548
-1.0,100,702.354584
1.0,8,702.387646
-1.0,100,703.819483
-1.0,100,705.247506
1.0,18,705.320758
-1.0,100,706.646298
-1.0,100,707.039849
-1.0,100,708.563254
1.0,33,708.688422
1.0,18,709.775091
1.0,28,709.899615
1.0,24,709.991255
1.0,63,710.252278
-1.0,100,711.733025
1.0,90,713.14304
1.0,86,714.547624
1.0,78,714.855592
1.0,18,714.931111
1.0,64,716.151933
-1.0,100,717.579576
-1.0,100,718.031769
-1.0,100,719.4181
-1.0,100,720.827609
1.0,21,720.907863
-1.0,100,722.323287
-1.0,100,723.655694
1.0,76,723.953725
1.0,11,724.001958
-1.0,100,725.447097
-1.0,100,726.979727
1.0,57,727.207947
1.0,58,728.399595
1.0,25,728.500297
-1.0,100,729.875598
1.0,62,730.114388
-1.0,100,731.483518
1.0,98,732.813318
1.0,27,732.915549
1.0,57,734.130275
-1.0,100,734.501832
-1.0,100,735.863718
1.0,49,736.050661
1.0,19,737.103698
1.0,72,737.386594
-1.0,100,738.815542
1.0,76,740.128579
1.0,34,740.278541
-1.0,100,741.734493
-1.0,100,742.121048
1.0,49,743.313578
1.0,87,743.618966
1.0,51,744.815936
1.0,32,744.944897
-1.0,100,746.400231
-1.0,100,747.793216
-1.0,100,748.194606
1.0,89,749.535979
1.0,51,750.792477
-1.0,100,751.17436
1.0,31,752.334426
1.0,22,752.422805
-1.0,100,753.813305
1.0,87,754.1519
1.0,67,755.380473
-1.0,100,755.796461
1.0,10,756.819777
-1.0,100,757.207853
1.0,38,758.321614
1.0,12,758.383054
-1.0,100,759.776848
1.0,96,760.192935
1.0,6,760.218534
-1.0,100,761.562255
-1.0,100,763.001326
-1.0,100,764.400657
1.0,5,764.422092
1.0,22,764.507629
1.0,65,764.778462
-1.0,100,766.281394
1.0,43,767.391702
-1.0,100,767.808036
1.0,40,769.039088
1.0,20,769.11946
-1.0,100,770.538762
1.0,94,770.908548
1.0,10,770.955584
1.0,78,772.205603
-1.0,100,773.552429
-1.0,100,774.830291
1.0,60,775.052855
-1.0,100,776.50391
-1.0,100,777.824784
-1.0,100,778.238244
1.0,13,778.312442
-1.0,100,779.746948
-1.0,100,781.198626
1.0,40,781.363584
-1.0,100,782.752477
-1.0,100,784.172275
1.0,35,784.302505
-1.0,100,785.690013
-1.0,100,787.33759
-1.0,100,787.76184
-1.0,100,789.229914
-1.0,100,790.552021
-1.0,100,791.940974
-1.0,100,793.321942
1.0,43,793.484825
1.0,9,793.525931
-1.0,100,794.880923
1.0,12,794.931309
1.0,42,795.092667
1.0,77,796.402989
-1.0,100,797.753669
-1.0,100,798.149662
-1.0,100,799.567238
-1.0,100,801.065898
-1.0,100,802.4486
-1.0,100,803.85365
1.0,73,804.146898
-1.0,100,805.475924
1.0,63,805.746334
-1.0,100,807.140715
1.0,76,808.52707
1.0,13,808.579863
1.0,86,809.944486
1.0,20,810.025255
1.0,95,810.411746
1.0,38,811.61398
1.0,93,811.984993
-1.0,100,813.493533
-1.0,100,814.938775
1.0,17,815.014237
-1.0,100,816.398705
-1.0,100,817.732604
1.0,5,817.758147
1.0,99,818.17105
1.0,52,819.47539
-1.0,100,820.916368
1.0,6,820.939867
-1.0,100,822.430336
1.0,6,822.459427
1.0,25,822.568222
1.0,14,822.629926
1.0,51,822.859679
1.0,16,822.936259
1.0,10,822.975517
-1.0,100,824.328653
1.0,7,824.363943
-1.0,100,825.851637
-1.0,100,827.196169
-1.0,100,828.602001
1.0,54,828.803277
-1.0,100,830.201672
-1.0,100,831.72221
-1.0,100,832.152036
1.0,40,833.28392
1.0,45,833.4699
1.0,33,833.608698
1.0,99,835.140094
1.0,20,835.222553
1.0,29,835.345231
-1.0,100,836.77373
1.0,64,838.019808
-1.0,100,839.440901
-1.0,100,839.840427
-1.0,100,841.138771
-1.0,100,842.579545
-1.0,100,843.950679
-1.0,100,844.358629
-1.0,100,845.738168
-1.0,100,847.187114
1.0,7,847.21319
-1.0,100,848.658542
1.0,37,848.810276
1.0,37,848.954518
1.0,54,850.155928
-1.0,100,851.493107
1.0,59,851.720367
1.0,6,851.749329
1.0,47,852.98831
-1.0,100,853.406334
1.0,99,854.811724
1.0,27,854.929904
-1.0,100,856.341536
1.0,58,857.606011
-1.0,100,857.99309
-1.0,100,859.414653
1.0,88,860.762619
-1.0,100,862.220572
1.0,12,862.271129
1.0,20,862.353244
-1.0,100,863.732068
1.0,24,863.82969
-1.0,100,865.108235
1.0,99,865.485535
1.0,42,866.734817
-1.0,100,867.117158
-1.0,100,868.559773
1.0,46,869.685513
1.0,91,870.051364
1.0,72,871.25901
1.0,52,871.456937
-1.0,100,872.9545
-1.0,100,874.30719
-1.0,100,875.637057
1.0,11,875.683947
1.0,10,875.728208
1.0,92,876.108307
-1.0,100,877.608287
1.0,36,878.771712
1.0,89,879.120422
-1.0,100,880.541878
1.0,40,880.71594
1.0,71,881.924221
1.0,67,882.204814
-1.0,100,883.676572
1.0,63,884.954638
-1.0,100,885.381602
1.0,53,886.664925
1.0,25,886.773218
1.0,35,886.916552
1.0,90,888.231342
-1.0,100,889.623751
-1.0,100,891.042624
1.0,68,891.31831
1.0,45,891.500916
-1.0,100,892.914489
-1.0,100,894.319477
1.0,29,894.434977
1.0,78,895.747022
-1.0,100,897.072745
-1.0,100,897.485095
1.0,29,898.613937
1.0,28,898.730164
1.0,50,898.938646
1.0,79,900.320575
1.0,94,901.682081
-1.0,100,902.088051
-1.0,100,903.489048
1.0,22,903.586293
1.0,63,904.81013
-1.0,100,906.276423
1.0,29,906.387555
1.0,20,906.469109
-1.0,100,907.846688
1.0,57,908.081481
-1.0,100,909.44598
1.0,65,910.705448
1.0,17,910.772972
-1.0,100,911.172537
1.0,16,912.140128
1.0,15,912.20794
-1.0,100,912.646795
1.0,43,913.908611
-1.0,100,915.258474
-1.0,100,915.664068
1.0,44,916.883473
1.0,51,917.081573
-1.0,100,918.359434
-1.0,100,919.807474
-1.0,100,920.192162
-1.0,100,921.631453
1.0,16,921.69589
-1.0,100,923.003649
1.0,44,923.172052
1.0,39,924.32774
1.0,82,924.674703
-1.0,100,926.124087
1.0,64,927.378433
-1.0,100,928.802774
-1.0,100,929.240916
-1.0,100,930.688875
-1.0,100,932.167035
-1.0,100,933.593799
1.0,8,933.622062
1.0,30,933.736899
-1.0,100,935.103558
1.0,41,935.256517
-1.0,100,936.668126
-1.0,100,938.025322
-1.0,100,938.45128
-1.0,100,939.717973
-1.0,100,941.175819
-1.0,100,942.518645
-1.0,100,942.907304
-1.0,100,944.330102
-1.0,100,945.745985
-1.0,100,947.179904
1.0,9,947.211813
-1.0,100,948.565025
-1.0,100,948.946268
-1.0,100,950.275345
-1.0,100,951.782977
1.0,26,951.884365
-1.0,100,953.181484
-1.0,100,954.447384
-1.0,100,955.777788
-1.0,100,956.188312
-1.0,100,957.643149
1.0,16,957.715986
1.0,28,957.823396
-1.0,100,959.25068
1.0,7,959.277914
1.0,59,960.511285
-1.0,100,961.920933
-1.0,100,962.324911
-1.0,100,963.648354
1.0,66,964.83755
1.0,73,965.13237
-1.0,100,966.481961
