#{"t_start": 1550437205.385178, "env_id": null}
r,l,t
-1.0,100,407.278587
-1.0,100,407.673199
-1.0,100,409.030262
-1.0,100,410.451138
-1.0,100,411.804215
-1.0,100,412.194494
1.0,19,413.275743
-1.0,100,413.720113
-1.0,100,415.192636
-1.0,100,416.608408
1.0,85,418.006076
1.0,56,418.25494
1.0,90,419.625994
-1.0,100,421.059923
-1.0,100,421.454633
-1.0,100,422.823845
1.0,19,422.918249
-1.0,100,424.262484
1.0,100,425.666467
-1.0,100,427.049977
-1.0,100,427.464146
-1.0,100,428.88359
-1.0,100,430.211231
-1.0,100,431.556765
1.0,61,431.783062
-1.0,100,433.173938
1.0,82,434.476752
-1.0,100,434.878669
-1.0,100,436.308125
1.0,10,436.346827
-1.0,100,437.713093
-1.0,100,439.164039
-1.0,100,440.545016
1.0,14,440.601098
-1.0,100,442.035043
-1.0,100,442.448184
1.0,95,443.83939
1.0,16,443.907821
-1.0,100,445.25849
-1.0,100,446.658413
-1.0,100,447.997211
-1.0,100,448.384947
-1.0,100,449.826608
1.0,8,449.865032
-1.0,100,451.287287
1.0,84,452.587055
-1.0,100,452.988896
-1.0,100,454.427652
1.0,96,455.850384
-1.0,100,457.161742
-1.0,100,457.57934
-1.0,100,459.047476
1.0,10,459.091008
-1.0,100,460.449095
1.0,20,460.529092
1.0,16,460.607914
-1.0,100,462.023816
1.0,82,463.315872
1.0,73,463.602681
1.0,35,464.66989
1.0,8,464.705772
1.0,42,464.873528
-1.0,100,466.296706
1.0,29,466.414377
-1.0,100,467.742439
-1.0,100,469.161668
-1.0,100,469.602831
-1.0,100,471.112252
-1.0,100,472.585794
1.0,13,472.639399
-1.0,100,474.035747
-1.0,100,475.401741
-1.0,100,475.812612
1.0,80,477.087289
1.0,60,477.316908
-1.0,100,478.680626
1.0,22,478.778515
-1.0,100,480.168071
-1.0,100,481.655479
1.0,9,481.69071
-1.0,100,483.179682
-1.0,100,484.697347
1.0,17,484.775123
-1.0,100,486.257265
-1.0,100,486.653702
-1.0,100,487.998276
-1.0,100,489.399331
-1.0,100,490.802856
1.0,17,490.870699
-1.0,100,492.220778
1.0,4,492.240717
1.0,93,492.623447
-1.0,100,494.049118
-1.0,100,495.464387
1.0,37,495.624274
1.0,28,495.731599
-1.0,100,497.136291
-1.0,100,498.559757
-1.0,100,499.952357
-1.0,100,501.344804
-1.0,100,501.748816
1.0,7,501.776796
1.0,11,501.820306
1.0,97,503.186344
1.0,24,503.285715
1.0,97,504.70803
1.0,28,504.824426
-1.0,100,506.169368
-1.0,100,507.669077
-1.0,100,509.174027
-1.0,100,509.606199
-1.0,100,510.986325
-1.0,100,512.419795
1.0,6,512.445434
1.0,44,512.624149
-1.0,100,513.951941
-1.0,100,515.40554
-1.0,100,516.828364
1.0,90,517.208883
-1.0,100,518.677651
-1.0,100,520.064472
-1.0,100,521.477479
-1.0,100,522.943951
1.0,25,523.046416
-1.0,100,524.495762
-1.0,100,524.897991
-1.0,100,526.239442
1.0,38,526.394863
1.0,63,527.622398
-1.0,100,529.036673
-1.0,100,530.504693
1.0,78,530.834249
-1.0,100,532.252172
-1.0,100,533.681237
1.0,16,533.746835
-1.0,100,535.106301
-1.0,100,535.488918
-1.0,100,536.861533
-1.0,100,538.205059
1.0,46,538.402044
1.0,11,538.455508
1.0,50,539.611444
1.0,33,539.738967
-1.0,100,541.152486
1.0,54,541.383297
-1.0,100,542.856813
-1.0,100,544.29879
-1.0,100,545.778999
1.0,12,545.832107
-1.0,100,546.234975
1.0,84,547.616976
1.0,80,549.021973
1.0,100,550.401596
-1.0,100,550.797711
1.0,50,551.919877
-1.0,100,552.310626
-1.0,100,553.702446
-1.0,100,555.072508
-1.0,100,556.426298
-1.0,100,557.796003
1.0,80,558.109009
-1.0,100,559.455001
-1.0,100,560.892214
-1.0,100,562.34757
-1.0,100,562.739719
1.0,48,563.864408
1.0,84,564.211709
-1.0,100,565.593374
1.0,61,566.814326
1.0,70,567.090718
-1.0,100,568.426399
-1.0,100,569.832416
-1.0,100,571.210945
-1.0,100,571.619761
-1.0,100,573.006561
-1.0,100,574.373311
1.0,30,574.497003
-1.0,100,575.879004
-1.0,100,577.344335
1.0,11,577.392053
-1.0,100,578.809503
-1.0,100,579.220684
1.0,6,579.246449
1.0,68,580.586048
-1.0,100,582.072193
-1.0,100,582.47876
-1.0,100,583.951645
1.0,23,584.056765
1.0,46,585.231954
-1.0,100,586.603709
-1.0,100,587.007039
1.0,68,588.304878
1.0,57,588.524588
1.0,26,589.632778
1.0,29,589.749455
-1.0,100,591.171182
-1.0,100,591.566878
1.0,79,592.87533
1.0,23,592.968287
-1.0,100,594.440373
-1.0,100,595.804238
-1.0,100,596.211799
1.0,42,597.361944
1.0,41,597.542899
-1.0,100,598.97967
-1.0,100,600.32865
-1.0,100,600.744938
-1.0,100,602.152704
1.0,9,602.190644
1.0,20,602.272651
-1.0,100,603.659533
1.0,41,604.76352
-1.0,100,605.158752
-1.0,100,606.528078
1.0,63,607.79739
1.0,72,608.080469
-1.0,100,609.459955
-1.0,100,610.904102
1.0,64,611.1594
-1.0,100,612.558219
-1.0,100,614.075941
1.0,16,614.138949
-1.0,100,615.558038
1.0,59,615.805583
-1.0,100,617.166425
1.0,14,617.224419
-1.0,100,618.645359
-1.0,100,620.092615
1.0,9,620.133709
-1.0,100,620.525636
1.0,54,621.727133
1.0,82,623.010367
-1.0,100,623.423134
-1.0,100,624.83353
1.0,8,624.869292
1.0,69,626.12829
1.0,49,626.333205
-1.0,100,627.709318
-1.0,100,629.155883
1.0,93,629.561342
1.0,64,630.807971
1.0,77,631.143027
-1.0,100,632.522768
1.0,55,633.767693
-1.0,100,634.183179
1.0,36,635.333997
1.0,16,635.404439
1.0,26,635.508878
1.0,87,636.957932
-1.0,100,638.355372
-1.0,100,638.780055
-1.0,100,640.194187
-1.0,100,641.60358
1.0,28,641.72126
1.0,16,641.787935
1.0,98,643.162455
-1.0,100,644.55542
1.0,35,644.691165
-1.0,100,646.285537
1.0,99,647.775079
-1.0,100,648.211666
-1.0,100,649.558046
1.0,5,649.579668
-1.0,100,651.091719
1.0,48,651.300771
-1.0,100,652.725493
1.0,5,652.746716
-1.0,100,654.160149
-1.0,100,655.551569
1.0,33,655.675917
1.0,29,655.796827
-1.0,100,657.172316
-1.0,100,658.582642
-1.0,100,660.026619
-1.0,100,660.40788
-1.0,100,661.76914
-1.0,100,663.087856
-1.0,100,664.460905
1.0,8,664.493454
-1.0,100,665.843735
1.0,28,665.963991
1.0,61,666.211416
1.0,88,667.548229
-1.0,100,669.029208
