#{"t_start": 1550430434.4671094, "env_id": null}
r,l,t
1.0,45,715.872182
1.0,63,716.121268
-1.0,100,717.443548
-1.0,100,718.784977
-1.0,100,720.105773
1.0,14,720.167128
-1.0,100,721.390404
-1.0,100,721.754283
-1.0,100,722.999073
-1.0,100,724.324147
-1.0,100,725.581749
1.0,85,725.900341
-1.0,100,727.193846
1.0,29,727.29166
1.0,37,728.299521
1.0,13,728.346989
1.0,61,728.604767
1.0,21,728.679778
1.0,26,729.683047
-1.0,100,730.041734
-1.0,100,731.318955
1.0,15,731.374676
1.0,23,731.469807
1.0,34,732.614432
1.0,9,732.650368
1.0,49,732.832792
-1.0,100,734.033943
1.0,21,734.114536
-1.0,100,735.499235
1.0,65,735.742074
-1.0,100,737.027825
1.0,27,737.130694
-1.0,100,738.51682
1.0,56,739.623513
1.0,78,739.922777
1.0,43,741.090497
-1.0,100,741.451806
1.0,60,742.566122
-1.0,100,743.890281
1.0,23,743.96919
1.0,77,744.249468
-1.0,100,745.576326
1.0,92,746.761139
1.0,69,747.008683
-1.0,100,748.252115
-1.0,100,749.489672
-1.0,100,750.897565
1.0,12,750.942209
1.0,17,751.011609
-1.0,100,752.2629
1.0,86,752.559923
-1.0,100,753.924698
1.0,19,753.998697
1.0,33,754.999583
-1.0,100,755.366273
-1.0,100,756.774635
-1.0,100,758.094216
-1.0,100,759.380514
-1.0,100,759.801459
1.0,29,760.781912
1.0,34,760.910289
1.0,49,761.136117
-1.0,100,762.504456
1.0,24,762.597402
1.0,51,763.772506
1.0,17,763.829676
-1.0,100,765.141556
-1.0,100,765.504856
-1.0,100,766.853788
1.0,41,767.899799
-1.0,100,768.250247
1.0,12,768.291041
1.0,53,769.421842
1.0,85,769.707031
-1.0,100,771.158106
1.0,13,771.206733
-1.0,100,772.464518
1.0,87,773.614288
1.0,13,773.66979
1.0,30,773.804119
1.0,49,774.919775
1.0,63,775.143135
1.0,24,775.236698
-1.0,100,776.554337
1.0,79,777.781585
1.0,31,777.897501
-1.0,100,779.152947
1.0,20,779.221014
1.0,21,779.291888
-1.0,100,780.520574
-1.0,100,781.88159
-1.0,100,782.264911
-1.0,100,783.537879
1.0,99,784.713542
1.0,20,784.784486
1.0,81,786.024678
1.0,69,786.268775
1.0,29,786.381856
-1.0,100,787.585742
1.0,51,788.807293
-1.0,100,789.204372
1.0,31,790.266702
1.0,23,790.353922
-1.0,100,791.660136
-1.0,100,792.059938
-1.0,100,793.499724
1.0,69,794.622433
1.0,50,794.819569
1.0,95,796.060711
1.0,6,796.084901
1.0,97,797.327489
-1.0,100,797.693456
1.0,18,798.767292
1.0,98,799.124259
-1.0,100,800.447935
-1.0,100,801.682003
1.0,10,801.721643
1.0,36,801.863342
1.0,48,802.907129
1.0,72,803.151242
1.0,14,803.207609
1.0,50,804.237957
-1.0,100,804.610766
-1.0,100,805.877112
1.0,89,807.150191
-1.0,100,808.389817
1.0,47,808.5797
1.0,35,808.744449
-1.0,100,810.018586
-1.0,100,811.210888
-1.0,100,812.516315
1.0,14,812.566441
-1.0,100,813.924341
1.0,32,814.048048
1.0,14,814.098192
-1.0,100,815.531473
1.0,39,815.676526
-1.0,100,816.960781
-1.0,100,818.267627
-1.0,100,818.614485
1.0,39,819.713403
-1.0,100,820.091034
1.0,93,821.355277
1.0,67,822.467808
1.0,64,822.705494
1.0,60,823.958
-1.0,100,824.326591
1.0,9,825.277167
-1.0,100,825.670998
1.0,93,826.957566
1.0,17,827.018561
1.0,68,828.169411
-1.0,100,828.542254
-1.0,100,829.797411
1.0,98,831.111264
1.0,72,832.345378
-1.0,100,832.723369
1.0,47,833.796268
1.0,47,833.979194
1.0,70,835.250311
1.0,62,835.493598
-1.0,100,836.758929
1.0,82,838.073128
-1.0,100,838.435129
1.0,77,839.692042
1.0,63,839.941694
1.0,12,840.87016
-1.0,100,841.226461
-1.0,100,842.56683
-1.0,100,843.907504
1.0,59,844.131333
-1.0,100,845.458131
-1.0,100,846.746304
-1.0,100,848.10151
-1.0,100,848.461827
-1.0,100,849.749727
-1.0,100,850.999977
-1.0,100,852.298145
1.0,28,852.415057
-1.0,100,853.70294
1.0,49,853.901964
1.0,39,854.04424
1.0,73,855.352604
1.0,61,856.435155
-1.0,100,856.768008
1.0,17,856.824858
-1.0,100,858.126441
-1.0,100,859.435195
1.0,37,859.624133
-1.0,100,860.829918
1.0,25,860.930852
1.0,24,861.026938
-1.0,100,862.307493
-1.0,100,863.58667
-1.0,100,864.948229
-1.0,100,866.210115
1.0,22,866.29864
-1.0,100,867.539964
1.0,31,867.652946
-1.0,100,868.869925
-1.0,100,869.234632
1.0,29,870.245522
1.0,13,870.292114
1.0,56,870.466972
1.0,39,870.604607
-1.0,100,871.84846
-1.0,100,873.0854
-1.0,100,874.344959
1.0,39,874.506165
1.0,68,875.639262
1.0,49,875.816418
1.0,21,875.893521
-1.0,100,877.102341
1.0,96,878.323711
1.0,16,878.377912
1.0,12,878.42224
1.0,77,878.687204
1.0,30,879.671354
1.0,25,879.758208
1.0,95,880.966269
-1.0,100,881.317137
1.0,11,882.273323
1.0,6,882.296966
1.0,88,882.607014
-1.0,100,883.916548
-1.0,100,885.191792
1.0,22,885.267652
1.0,67,886.420111
1.0,29,886.525528
-1.0,100,887.812517
-1.0,100,888.159908
-1.0,100,889.408907
-1.0,100,890.711624
-1.0,100,891.942205
1.0,25,892.032947
1.0,94,893.317268
-1.0,100,893.704734
1.0,20,894.758607
1.0,23,894.852484
1.0,30,894.981134
1.0,47,895.151301
-1.0,100,896.513944
-1.0,100,897.779306
1.0,54,897.986562
-1.0,100,899.395489
-1.0,100,900.763007
1.0,53,900.957215
1.0,95,902.229061
-1.0,100,903.486237
1.0,42,903.626769
-1.0,100,904.991812
-1.0,100,906.223715
-1.0,100,906.565276
-1.0,100,907.845269
-1.0,100,909.164247
-1.0,100,910.416515
-1.0,100,911.825777
-1.0,100,912.205541
-1.0,100,913.516853
1.0,91,914.855587
1.0,55,915.090509
1.0,6,915.112487
-1.0,100,916.362239
-1.0,100,917.680766
-1.0,100,918.931931
1.0,7,918.96492
-1.0,100,920.209464
1.0,40,920.396781
-1.0,100,921.761681
-1.0,100,922.115149
1.0,7,922.138412
-1.0,100,923.427545
1.0,32,923.562444
-1.0,100,924.865976
1.0,13,924.909202
-1.0,100,926.231457
1.0,46,926.409279
1.0,89,927.713623
-1.0,100,929.040906
1.0,24,929.1168
1.0,29,929.215816
-1.0,100,930.601855
-1.0,100,931.850509
1.0,16,931.905806
1.0,42,932.070166
-1.0,100,933.390547
1.0,25,933.474936
1.0,34,934.666055
-1.0,100,935.056321
-1.0,100,936.385533
1.0,85,937.606813
-1.0,100,938.961851
-1.0,100,939.320853
-1.0,100,940.636413
1.0,33,940.767309
1.0,100,942.04869
