#{"env_id": null, "t_start": 1550428155.0825036}
r,l,t
1.0,80,404.224673
1.0,7,404.25399
-1.0,100,405.608083
1.0,41,406.677638
1.0,23,406.773862
1.0,13,406.826883
1.0,13,406.87453
1.0,29,406.999994
1.0,53,408.113459
1.0,35,408.243703
-1.0,100,409.535247
-1.0,100,409.94883
1.0,58,411.102187
-1.0,100,412.371071
1.0,46,412.560344
1.0,28,412.66288
1.0,43,413.817899
1.0,49,413.987834
1.0,87,415.186257
1.0,65,415.420142
1.0,99,416.736299
1.0,68,416.95721
1.0,45,418.136869
-1.0,100,419.352805
1.0,78,419.616154
1.0,42,419.769948
-1.0,100,421.054327
1.0,13,421.100535
1.0,96,422.414407
-1.0,100,423.660966
1.0,16,423.725323
1.0,25,423.823327
1.0,32,423.937802
-1.0,100,425.244391
1.0,33,425.373315
1.0,37,426.406179
1.0,59,426.624431
-1.0,100,427.940975
-1.0,100,429.181834
-1.0,100,430.521992
1.0,66,430.769639
1.0,30,430.872653
1.0,44,431.903985
1.0,87,432.224705
1.0,36,433.282716
1.0,36,433.427118
1.0,74,433.71735
1.0,80,434.938588
-1.0,100,436.174221
-1.0,100,437.476366
1.0,7,437.514079
1.0,60,437.73384
1.0,73,438.973187
-1.0,100,440.297372
-1.0,100,440.632557
1.0,63,441.826872
-1.0,100,443.120656
1.0,16,443.186643
1.0,61,443.397155
-1.0,100,444.661605
1.0,23,444.749332
1.0,43,445.808135
1.0,52,445.989801
-1.0,100,447.398679
1.0,73,447.6679
1.0,62,448.790889
-1.0,100,450.09674
1.0,27,450.202464
-1.0,100,451.480719
1.0,24,451.566486
-1.0,100,451.941551
-1.0,100,453.236242
1.0,95,454.447606
1.0,41,454.600993
-1.0,100,455.941158
-1.0,100,457.190041
-1.0,100,458.466945
1.0,22,458.538161
1.0,10,458.579132
1.0,19,458.652368
1.0,27,458.752693
1.0,50,459.82795
1.0,94,460.17549
1.0,49,461.243821
1.0,12,461.286852
1.0,18,461.356049
-1.0,100,462.770958
-1.0,100,464.13869
1.0,90,464.457139
1.0,34,465.498143
1.0,17,465.555969
1.0,44,465.729641
-1.0,100,467.106672
1.0,8,467.138607
1.0,85,468.306594
-1.0,100,468.661432
1.0,35,469.801093
1.0,14,469.848346
1.0,22,469.926253
1.0,28,470.026291
1.0,69,471.119785
1.0,19,471.186029
1.0,18,471.248117
-1.0,100,472.509383
1.0,18,472.568887
1.0,16,472.621835
-1.0,100,473.941467
1.0,54,474.160475
1.0,31,474.278788
1.0,49,475.355181
1.0,25,475.4595
1.0,16,475.519551
-1.0,100,476.836747
1.0,18,476.901851
1.0,16,476.957766
1.0,72,478.126336
1.0,43,478.293631
1.0,26,478.381285
1.0,82,479.632298
1.0,24,479.731757
1.0,54,480.834268
1.0,52,481.020025
1.0,36,481.147511
-1.0,100,482.357464
-1.0,100,483.617299
1.0,11,483.65734
1.0,39,483.814166
-1.0,100,485.132827
1.0,89,486.438912
1.0,13,486.487233
1.0,58,486.683521
1.0,36,486.814246
1.0,29,487.83159
-1.0,100,488.205932
-1.0,100,489.487255
1.0,52,490.655381
-1.0,100,491.068189
1.0,80,492.341292
1.0,98,493.599623
-1.0,100,494.895237
1.0,95,495.25107
1.0,51,496.241487
1.0,80,496.521172
1.0,49,497.638934
-1.0,100,498.999745
1.0,72,499.250282
1.0,28,499.365434
1.0,58,500.574336
1.0,61,500.816709
1.0,52,501.98926
1.0,77,502.283742
1.0,17,502.352779
1.0,21,503.40508
-1.0,100,503.799667
1.0,75,504.969125
1.0,60,505.205139
1.0,42,506.275475
1.0,37,506.424259
1.0,46,506.612417
1.0,39,507.698532
1.0,27,507.795981
1.0,23,507.881302
-1.0,100,509.239481
1.0,45,509.425201
1.0,57,510.596686
-1.0,100,510.951904
1.0,66,512.183825
1.0,11,512.228713
-1.0,100,513.505861
1.0,60,513.735115
1.0,19,513.803875
1.0,71,515.040188
1.0,19,515.107306
-1.0,100,516.391247
1.0,14,516.452806
1.0,44,516.629816
1.0,17,517.553459
1.0,24,517.638263
1.0,14,517.685542
1.0,33,517.80298
1.0,59,518.940597
1.0,41,519.099127
1.0,24,519.188629
1.0,95,520.450525
1.0,29,520.542755
1.0,51,520.734925
-1.0,100,522.043563
1.0,47,523.162424
1.0,8,523.191322
1.0,32,523.315696
1.0,37,523.45641
-1.0,100,524.708133
1.0,31,524.816823
1.0,58,525.968196
-1.0,100,526.365789
1.0,59,527.512844
1.0,22,527.593771
1.0,11,527.640745
1.0,42,527.805349
1.0,74,528.998195
1.0,61,530.106694
1.0,20,530.174693
1.0,39,530.310121
1.0,59,530.511636
1.0,53,531.612461
1.0,65,531.864686
-1.0,100,533.145207
1.0,30,533.262615
1.0,88,534.482782
1.0,12,534.537493
-1.0,100,535.849356
-1.0,100,537.075304
1.0,48,537.269034
1.0,81,538.546714
1.0,29,538.657177
-1.0,100,539.936477
1.0,89,540.267882
1.0,19,541.235761
1.0,66,541.457906
1.0,85,542.623185
1.0,24,542.698744
1.0,30,542.811656
1.0,20,542.888829
1.0,43,543.954295
1.0,91,544.28948
1.0,68,545.433676
1.0,81,546.707321
-1.0,100,547.04754
1.0,15,547.10662
-1.0,100,548.472707
1.0,8,548.516334
1.0,24,548.605359
-1.0,100,549.870998
1.0,59,551.144626
1.0,7,551.169941
1.0,23,551.258373
1.0,91,552.473535
1.0,36,552.614248
1.0,18,552.685133
1.0,45,552.860765
1.0,19,553.871007
-1.0,100,554.266406
1.0,40,555.380414
1.0,45,555.547087
-1.0,100,556.932345
1.0,26,557.026808
1.0,30,557.148461
1.0,45,558.258244
1.0,68,558.510373
-1.0,100,559.73044
1.0,74,559.990207
1.0,37,561.084624
1.0,59,561.29823
1.0,89,562.55676
1.0,36,562.685061
1.0,22,562.764151
1.0,34,563.819222
1.0,49,564.001696
1.0,16,564.066396
1.0,51,565.251163
1.0,18,565.319714
1.0,77,565.601481
-1.0,100,566.850488
-1.0,100,568.107018
1.0,82,569.417654
1.0,74,569.684943
1.0,48,569.876747
1.0,13,570.978685
1.0,30,571.096199
1.0,28,571.193457
1.0,22,571.26985
1.0,59,572.429556
1.0,51,572.618726
1.0,24,572.705262
1.0,31,572.810438
1.0,21,573.759112
1.0,30,573.867842
1.0,18,573.938213
1.0,19,574.015785
1.0,38,574.175235
1.0,28,575.159602
1.0,28,575.273177
1.0,13,575.321052
1.0,20,575.394544
-1.0,100,576.69593
1.0,57,576.936265
-1.0,100,578.281687
-1.0,100,579.536639
1.0,78,580.663961
1.0,87,580.971773
-1.0,100,582.261192
1.0,49,582.444918
-1.0,100,583.86362
1.0,29,583.973283
1.0,36,585.128309
-1.0,100,585.518659
1.0,71,586.782303
1.0,19,586.858033
1.0,51,587.939717
-1.0,100,588.348472
1.0,41,589.384964
1.0,22,589.459668
1.0,56,589.675954
1.0,61,590.748273
1.0,90,591.068757
1.0,37,592.368586
1.0,8,592.40073
1.0,17,592.465219
1.0,17,592.530781
1.0,54,592.727581
1.0,15,593.734051
-1.0,100,594.120862
1.0,89,595.332496
1.0,56,596.465202
1.0,58,596.69678
1.0,15,596.754178
1.0,14,596.799448
1.0,18,596.866342
1.0,14,596.90889
-1.0,100,598.130364
1.0,73,599.329272
1.0,9,599.36235
1.0,43,599.537387
-1.0,100,601.002635
1.0,57,601.199844
-1.0,100,602.446697
1.0,31,602.560629
-1.0,100,603.786495
-1.0,100,605.014186
1.0,12,605.06169
1.0,94,606.302665
-1.0,100,607.717192
1.0,19,607.781278
1.0,79,608.08719
1.0,75,609.2686
1.0,60,609.487637
1.0,74,610.731057
-1.0,100,612.171877
1.0,35,612.299915
1.0,98,613.751894
1.0,26,613.853977
1.0,56,614.060781
1.0,35,615.14215
1.0,7,615.168736
1.0,96,616.472653
1.0,47,616.648227
-1.0,100,617.999522
1.0,16,618.064113
-1.0,100,619.310069
1.0,49,619.504709
1.0,76,620.696741
-1.0,100,621.060543
-1.0,100,622.313546
1.0,53,623.436857
1.0,13,623.483052
1.0,59,623.705137
1.0,39,623.880971
1.0,47,624.973422
1.0,77,625.261303
1.0,7,625.292864
1.0,73,626.484288
1.0,91,627.688122
1.0,8,627.732105
1.0,36,627.862751
1.0,96,629.189398
-1.0,100,630.479888
1.0,35,630.610125
1.0,69,630.880595
1.0,25,631.910592
1.0,16,631.966367
1.0,44,632.122964
1.0,16,632.178308
1.0,100,633.454671
1.0,83,634.774894
1.0,55,634.973531
-1.0,100,636.233658
1.0,92,637.464105
1.0,9,637.50249
-1.0,100,637.91789
-1.0,100,639.098752
1.0,34,639.218745
-1.0,100,640.460295
1.0,63,641.654578
1.0,9,641.68828
1.0,10,641.731666
-1.0,100,643.045276
1.0,50,643.215862
1.0,51,643.413047
1.0,44,644.491824
1.0,55,644.701373
1.0,21,644.772903
1.0,80,646.016614
1.0,40,646.165217
1.0,45,647.269169
1.0,30,647.366241
1.0,14,647.42152
1.0,70,648.671614
1.0,33,648.777151
1.0,23,648.858246
-1.0,100,650.121717
1.0,13,650.178834
-1.0,100,651.460575
1.0,22,651.542579
1.0,45,651.707074
1.0,7,651.734415
1.0,72,652.878886
1.0,9,652.908619
1.0,100,654.249938
1.0,71,654.492433
1.0,56,655.585106
1.0,94,655.946407
1.0,31,657.002822
1.0,40,657.136658
1.0,84,658.258928
1.0,55,658.434029
1.0,97,659.746562
1.0,21,659.816206
1.0,51,659.98997
1.0,21,660.977707
1.0,28,661.083842
1.0,88,661.397082
1.0,27,662.401851
1.0,50,662.567124
1.0,82,663.807601
-1.0,100,664.127126
-1.0,100,665.382645
-1.0,100,666.633954
-1.0,100,667.915524
1.0,30,668.010478
1.0,72,669.168317
1.0,93,669.495335
1.0,28,670.496099
-1.0,100,670.873582
1.0,53,672.00153
1.0,31,672.09894
1.0,40,672.233295
1.0,62,673.363645
1.0,23,673.449366
1.0,59,673.652966
1.0,40,674.749271
-1.0,100,676.06638
1.0,14,676.110477
-1.0,100,676.464773
1.0,57,677.668174
1.0,42,677.80609
1.0,35,677.938547
-1.0,100,679.316404
1.0,27,679.411433
-1.0,100,680.663539
1.0,44,681.747859
-1.0,100,682.110273
-1.0,100,683.350154
-1.0,100,684.629349
1.0,32,684.7466
1.0,58,685.904388
1.0,15,685.97212
1.0,84,686.290366
1.0,43,687.371904
1.0,25,687.476146
1.0,28,687.568825
1.0,20,687.637269
-1.0,100,688.905371
1.0,95,690.154335
-1.0,100,691.442956
1.0,39,691.58814
1.0,31,691.711044
1.0,10,691.753942
1.0,23,691.839063
1.0,17,692.744313
1.0,78,693.013739
1.0,30,693.121789
1.0,65,694.415963
-1.0,100,695.749206
1.0,10,695.78564
-1.0,100,697.190788
1.0,84,697.506115
1.0,42,698.543558
1.0,62,698.761656
1.0,16,698.821072
1.0,71,699.987118
-1.0,100,700.327918
1.0,80,701.539669
-1.0,100,702.764617
1.0,43,702.914564
-1.0,100,704.147542
1.0,41,704.288501
1.0,54,705.378229
-1.0,100,706.69113
1.0,81,706.981551
1.0,48,708.091976
1.0,75,708.352379
1.0,20,708.420479
1.0,18,708.489015
-1.0,100,709.728192
1.0,16,709.794239
1.0,6,709.827527
1.0,63,711.082608
1.0,35,711.222644
1.0,37,711.351322
-1.0,100,712.693473
1.0,11,712.730131
1.0,25,712.811703
1.0,25,713.75268
1.0,25,713.851537
-1.0,100,715.115649
1.0,18,715.195344
1.0,58,715.389783
1.0,29,715.483736
1.0,32,716.531595
1.0,42,716.693775
1.0,39,716.818609
1.0,60,717.956639
1.0,42,718.126455
1.0,20,718.191917
1.0,36,719.191275
1.0,68,719.450943
1.0,49,720.492319
1.0,37,720.630794
1.0,9,720.668105
