#{"t_start": 1550432520.9493241, "env_id": null}
r,l,t
-1.0,100,1051.874692
-1.0,100,1053.30838
-1.0,100,1054.610216
-1.0,100,1055.003224
-1.0,100,1056.308427
-1.0,100,1057.684471
-1.0,100,1059.19668
-1.0,100,1059.587939
-1.0,100,1060.982301
-1.0,100,1062.345365
-1.0,100,1063.72383
-1.0,100,1065.202734
-1.0,100,1065.607195
-1.0,100,1066.952566
1.0,11,1066.99657
1.0,35,1068.163521
-1.0,100,1068.560321
1.0,43,1069.673944
-1.0,100,1070.070197
-1.0,100,1071.44563
-1.0,100,1072.905456
-1.0,100,1074.41502
-1.0,100,1075.807647
-1.0,100,1076.173406
-1.0,100,1077.546774
1.0,21,1077.636228
1.0,28,1078.749807
-1.0,100,1079.169179
-1.0,100,1080.551862
-1.0,100,1081.904846
-1.0,100,1083.325439
-1.0,100,1083.750935
-1.0,100,1085.198266
-1.0,100,1086.631906
1.0,11,1086.684963
-1.0,100,1088.067717
-1.0,100,1089.496109
-1.0,100,1089.914264
-1.0,100,1091.302772
-1.0,100,1092.712917
-1.0,100,1094.166058
-1.0,100,1095.612899
-1.0,100,1096.016507
-1.0,100,1097.403209
-1.0,100,1098.812599
-1.0,100,1100.133006
-1.0,100,1100.543452
-1.0,100,1102.044788
-1.0,100,1103.55717
-1.0,100,1105.032831
1.0,33,1105.174433
-1.0,100,1106.618642
-1.0,100,1107.956474
-1.0,100,1108.334697
-1.0,100,1109.618235
1.0,55,1110.762772
-1.0,100,1111.146469
1.0,80,1112.535562
-1.0,100,1113.898411
1.0,48,1114.070994
-1.0,100,1115.437268
-1.0,100,1116.79533
1.0,66,1117.045629
-1.0,100,1118.429454
1.0,83,1119.747705
-1.0,100,1120.115665
1.0,88,1121.490802
-1.0,100,1122.937232
-1.0,100,1124.309989
-1.0,100,1124.673757
-1.0,100,1126.046946
1.0,13,1126.100016
1.0,15,1126.156565
-1.0,100,1127.627549
-1.0,100,1128.953873
-1.0,100,1130.314455
-1.0,100,1131.655652
-1.0,100,1132.019736
-1.0,100,1133.409256
-1.0,100,1134.738274
-1.0,100,1136.076338
1.0,10,1136.114143
1.0,24,1136.20582
1.0,16,1136.272736
-1.0,100,1137.697911
-1.0,100,1139.146164
-1.0,100,1139.541505
-1.0,100,1140.962995
-1.0,100,1142.417231
-1.0,100,1143.852109
-1.0,100,1145.250969
-1.0,100,1145.665378
-1.0,100,1147.024195
-1.0,100,1148.447543
-1.0,100,1149.852119
1.0,39,1150.004035
-1.0,100,1151.414201
-1.0,100,1152.825252
-1.0,100,1153.230175
1.0,95,1154.62892
-1.0,100,1156.074027
-1.0,100,1157.399947
-1.0,100,1157.800297
-1.0,100,1159.317081
-1.0,100,1160.70942
-1.0,100,1162.021029
-1.0,100,1163.439286
1.0,10,1163.48473
-1.0,100,1163.89728
