#{"env_id": null, "t_start": 1550432578.84244}
r,l,t
-1.0,100,439.928583
1.0,69,441.300731
-1.0,100,441.721874
-1.0,100,443.115324
-1.0,100,444.489182
1.0,53,444.688319
-1.0,100,446.050001
-1.0,100,447.446807
-1.0,100,448.941012
-1.0,100,449.378269
-1.0,100,450.769066
-1.0,100,452.229639
-1.0,100,453.674545
1.0,24,453.769578
1.0,40,453.94312
1.0,35,455.163779
1.0,64,455.443763
-1.0,100,456.837822
-1.0,100,458.247545
-1.0,100,458.663748
-1.0,100,460.015915
-1.0,100,461.383539
-1.0,100,462.769645
1.0,28,462.876684
1.0,68,463.159407
-1.0,100,464.584295
-1.0,100,465.905879
-1.0,100,467.340365
-1.0,100,468.775987
-1.0,100,469.176901
-1.0,100,470.610556
1.0,26,470.712015
-1.0,100,472.110263
-1.0,100,473.43873
-1.0,100,474.738435
-1.0,100,475.122799
-1.0,100,476.561518
-1.0,100,477.925811
-1.0,100,479.490146
-1.0,100,481.07613
-1.0,100,481.458272
-1.0,100,482.806763
-1.0,100,484.212819
-1.0,100,485.593773
1.0,60,485.816691
-1.0,100,487.192998
-1.0,100,488.634515
-1.0,100,490.068245
-1.0,100,490.425648
-1.0,100,491.870092
1.0,27,491.982756
-1.0,100,493.329133
-1.0,100,494.781061
1.0,26,494.896203
-1.0,100,496.282748
-1.0,100,497.716102
-1.0,100,498.129172
-1.0,100,499.563262
-1.0,100,500.984508
-1.0,100,502.371908
1.0,30,502.490656
-1.0,100,503.838798
-1.0,100,505.453423
-1.0,100,505.88077
-1.0,100,507.283018
-1.0,100,508.641391
1.0,20,508.737096
1.0,37,508.881025
1.0,80,510.190743
-1.0,100,511.690209
-1.0,100,513.098192
1.0,92,513.500345
-1.0,100,514.910789
-1.0,100,516.361342
-1.0,100,517.859963
-1.0,100,518.251913
-1.0,100,519.704492
1.0,5,519.723796
-1.0,100,521.134653
-1.0,100,522.512185
-1.0,100,523.888053
-1.0,100,524.286871
1.0,14,524.340561
-1.0,100,525.701255
1.0,33,525.821339
-1.0,100,527.230058
1.0,99,528.587475
-1.0,100,529.950908
-1.0,100,531.324272
1.0,12,531.374475
-1.0,100,531.819818
-1.0,100,533.332196
-1.0,100,534.882002
-1.0,100,536.380847
1.0,59,536.636366
-1.0,100,538.070906
-1.0,100,539.514823
