#{"env_id": null, "t_start": 1550437317.9601314}
r,l,t
-1.0,100,520.009892
1.0,22,520.103483
1.0,25,520.212002
-1.0,100,521.604938
1.0,96,522.000952
1.0,22,523.070636
1.0,67,523.346226
-1.0,100,524.695115
1.0,91,526.07931
1.0,17,526.154146
1.0,73,526.450761
1.0,15,526.510445
-1.0,100,527.894012
-1.0,100,529.335578
1.0,86,530.776248
1.0,18,530.855497
1.0,65,531.11928
-1.0,100,532.595828
1.0,43,532.774076
-1.0,100,534.218997
1.0,16,534.290375
1.0,17,534.361097
1.0,78,535.666407
1.0,31,535.804462
-1.0,100,537.192964
-1.0,100,538.599634
1.0,58,538.838784
-1.0,100,540.267061
-1.0,100,541.635914
1.0,54,541.876239
1.0,12,541.927506
-1.0,100,543.371143
1.0,47,544.561656
-1.0,100,544.95897
-1.0,100,546.369056
-1.0,100,547.843928
1.0,39,548.011539
-1.0,100,549.4177
-1.0,100,550.886913
-1.0,100,552.249363
-1.0,100,552.653176
-1.0,100,554.116918
1.0,94,555.440939
-1.0,100,556.888331
-1.0,100,557.303534
-1.0,100,558.703378
1.0,81,560.163399
1.0,96,561.532314
-1.0,100,561.940515
-1.0,100,563.411861
-1.0,100,564.874296
-1.0,100,566.318248
-1.0,100,566.720162
-1.0,100,568.188277
-1.0,100,569.597669
-1.0,100,571.007033
-1.0,100,572.449421
-1.0,100,572.859214
1.0,64,574.14631
-1.0,100,575.523586
1.0,42,575.690613
1.0,42,575.849907
1.0,34,576.991319
-1.0,100,577.373964
-1.0,100,578.785877
1.0,78,580.078521
-1.0,100,581.577297
-1.0,100,581.97585
-1.0,100,583.457738
-1.0,100,584.871781
1.0,93,586.232344
-1.0,100,586.618279
-1.0,100,588.109584
-1.0,100,589.663452
-1.0,100,591.107084
-1.0,100,592.518623
1.0,11,592.567496
1.0,52,592.789243
-1.0,100,594.183159
-1.0,100,595.708264
-1.0,100,596.098536
-1.0,100,597.502509
-1.0,100,598.928639
1.0,68,599.216132
-1.0,100,600.58068
1.0,100,601.99049
-1.0,100,603.402823
1.0,18,603.476688
-1.0,100,604.851252
1.0,73,605.151143
1.0,10,605.190617
1.0,41,606.480148
1.0,74,606.782617
1.0,66,608.014507
1.0,37,608.162099
1.0,55,609.412209
1.0,24,609.508122
1.0,58,609.748567
1.0,22,609.839414
-1.0,100,611.216673
-1.0,100,612.595842
1.0,81,613.919831
-1.0,100,614.310842
1.0,20,614.389097
1.0,29,615.558977
1.0,36,615.7044
-1.0,100,617.082707
-1.0,100,618.486761
-1.0,100,618.897722
-1.0,100,620.305634
1.0,46,620.497671
-1.0,100,621.871781
1.0,26,621.982342
1.0,49,623.171381
1.0,35,623.308409
-1.0,100,624.721254
-1.0,100,626.151467
1.0,41,626.311174
-1.0,100,627.732148
-1.0,100,629.069674
-1.0,100,629.476786
1.0,24,630.666836
1.0,50,630.878154
-1.0,100,632.319263
-1.0,100,632.704825
-1.0,100,634.167803
1.0,58,635.458306
-1.0,100,635.860704
-1.0,100,637.333584
-1.0,100,638.784381
1.0,12,638.834572
1.0,25,638.936952
-1.0,100,640.361549
1.0,39,640.530226
-1.0,100,642.002088
1.0,65,643.24983
-1.0,100,643.679107
-1.0,100,645.061574
1.0,96,646.452266
1.0,60,646.698252
1.0,21,647.752301
1.0,19,647.831563
1.0,25,647.930999
-1.0,100,649.353913
-1.0,100,650.791457
-1.0,100,651.20407
1.0,30,652.307488
1.0,39,652.464666
1.0,10,652.507089
1.0,24,652.597957
1.0,77,653.893981
-1.0,100,655.317808
-1.0,100,655.740306
-1.0,100,657.178933
1.0,71,658.480455
1.0,10,658.52277
-1.0,100,658.954312
1.0,73,660.326487
1.0,17,660.40226
1.0,95,661.801167
-1.0,100,663.20282
-1.0,100,664.643664
1.0,93,665.005891
1.0,80,666.398983
-1.0,100,667.828886
1.0,44,668.00857
1.0,64,668.269087
-1.0,100,669.650863
-1.0,100,671.128043
-1.0,100,672.574833
1.0,9,672.615374
1.0,15,672.683003
-1.0,100,674.067466
1.0,55,674.296909
1.0,82,675.561278
1.0,17,675.636179
1.0,23,675.730569
1.0,32,675.858985
1.0,26,676.946757
1.0,10,676.991307
1.0,11,677.040803
1.0,13,677.094829
1.0,41,677.272536
-1.0,100,678.673027
1.0,21,678.788747
-1.0,100,680.194954
-1.0,100,681.552082
-1.0,100,682.936289
1.0,17,683.008653
-1.0,100,683.429224
1.0,25,684.499473
1.0,29,684.615512
1.0,53,684.846882
-1.0,100,686.226427
1.0,99,687.676728
1.0,67,687.940106
1.0,81,689.31282
-1.0,100,690.708737
-1.0,100,692.148889
-1.0,100,692.567745
1.0,8,692.608183
1.0,82,693.914186
-1.0,100,695.330905
-1.0,100,696.775434
1.0,84,697.106923
1.0,40,698.241686
1.0,24,698.33854
1.0,70,698.624194
1.0,26,698.735683
1.0,24,699.900239
1.0,85,700.233388
-1.0,100,701.707838
1.0,35,701.847374
-1.0,100,703.303939
-1.0,100,704.916428
-1.0,100,706.303291
1.0,29,706.427568
-1.0,100,707.822279
-1.0,100,709.188635
1.0,76,709.507808
1.0,77,710.921149
1.0,10,710.966095
-1.0,100,712.416656
-1.0,100,712.810166
1.0,8,712.842184
-1.0,100,714.292327
-1.0,100,715.762323
1.0,34,715.884537
1.0,73,717.154365
-1.0,100,718.555751
-1.0,100,718.955001
-1.0,100,720.378413
-1.0,100,721.867066
1.0,38,722.021631
-1.0,100,723.419589
-1.0,100,725.008206
-1.0,100,726.436558
-1.0,100,726.836634
-1.0,100,728.268472
-1.0,100,729.714327
1.0,40,729.876808
1.0,52,731.101192
-1.0,100,731.513528
1.0,17,732.66959
1.0,5,732.691411
1.0,19,732.767195
1.0,74,733.062545
-1.0,100,734.496079
1.0,58,735.844384
1.0,47,736.03696
1.0,46,736.218095
1.0,73,737.576318
1.0,45,737.770807
1.0,8,737.805464
1.0,33,738.940511
1.0,11,738.991394
-1.0,100,739.42559
1.0,87,740.868814
-1.0,100,742.301455
-1.0,100,743.732227
1.0,55,743.956405
1.0,23,744.045739
1.0,14,744.1046
-1.0,100,745.491086
1.0,26,745.600861
-1.0,100,747.021717
-1.0,100,748.511572
1.0,56,748.754611
1.0,19,748.830538
-1.0,100,750.230278
1.0,32,751.409844
-1.0,100,751.835147
1.0,64,753.08699
-1.0,100,754.527149
-1.0,100,754.92923
-1.0,100,756.338005
1.0,85,757.735141
-1.0,100,759.106817
-1.0,100,759.51765
1.0,81,760.793503
1.0,75,762.099044
1.0,34,762.236193
-1.0,100,763.61644
1.0,36,763.756329
1.0,35,763.900089
1.0,40,765.165204
1.0,69,765.441952
1.0,84,766.832314
-1.0,100,767.226094
-1.0,100,768.572207
-1.0,100,770.01472
-1.0,100,771.568832
-1.0,100,773.042937
1.0,23,773.142747
1.0,62,773.381648
1.0,77,774.643533
1.0,33,774.779416
1.0,64,776.146941
-1.0,100,776.55649
-1.0,100,777.930142
1.0,36,778.074603
-1.0,100,779.510869
1.0,83,780.824448
-1.0,100,782.201669
-1.0,100,782.610198
1.0,36,783.715323
-1.0,100,785.114985
-1.0,100,785.500659
-1.0,100,786.853911
-1.0,100,788.32183
-1.0,100,789.709953
1.0,77,790.001726
-1.0,100,791.320763
1.0,7,791.353394
1.0,19,791.450999
1.0,70,792.867469
-1.0,100,794.256859
-1.0,100,794.663504
-1.0,100,796.089159
1.0,47,796.279913
-1.0,100,797.719654
1.0,10,797.764421
1.0,33,798.960488
-1.0,100,799.401321
-1.0,100,800.794292
1.0,82,802.256084
-1.0,100,803.738142
1.0,99,804.140872
-1.0,100,805.593947
1.0,68,806.836851
1.0,25,806.935208
1.0,55,807.151587
1.0,59,808.353196
-1.0,100,809.692066
-1.0,100,810.098194
-1.0,100,811.564852
1.0,33,811.698009
-1.0,100,813.155777
1.0,6,813.17748
-1.0,100,814.523787
1.0,43,814.691316
-1.0,100,816.271605
-1.0,100,817.631419
1.0,49,817.830057
-1.0,100,819.19171
1.0,26,819.301144
-1.0,100,820.701374
-1.0,100,822.086658
1.0,23,822.172607
1.0,29,822.296497
1.0,62,823.56961
-1.0,100,823.986574
-1.0,100,825.370755
-1.0,100,826.770761
-1.0,100,828.16747
1.0,32,828.299728
1.0,86,829.73759
