#{"env_id": null, "t_start": 1550430316.3667867}
r,l,t
1.0,9,298.882764
1.0,75,299.162873
1.0,18,299.230862
-1.0,100,300.489661
1.0,23,300.566676
-1.0,100,301.831605
-1.0,100,303.072939
-1.0,100,304.329303
1.0,58,304.587825
1.0,6,304.609857
1.0,66,305.757173
-1.0,100,306.123132
-1.0,100,307.46589
-1.0,100,308.657707
-1.0,100,309.965341
1.0,23,310.045107
-1.0,100,311.295238
1.0,34,311.429541
1.0,42,311.587992
-1.0,100,312.855012
1.0,64,314.076092
1.0,98,314.456419
1.0,16,314.514458
1.0,28,315.527716
-1.0,100,315.881375
1.0,62,317.094701
1.0,34,317.217363
1.0,16,317.273886
-1.0,100,318.588867
-1.0,100,319.859931
1.0,43,320.007707
1.0,22,320.087687
-1.0,100,321.349101
-1.0,100,322.632578
-1.0,100,323.890748
1.0,22,323.966689
1.0,7,323.991655
-1.0,100,325.204105
1.0,49,325.396272
-1.0,100,326.692425
-1.0,100,327.94717
-1.0,100,328.315081
1.0,66,329.428516
-1.0,100,330.759977
-1.0,100,332.008271
1.0,16,332.066235
1.0,49,332.238787
1.0,59,333.338979
-1.0,100,333.680124
-1.0,100,334.986116
-1.0,100,336.211461
1.0,42,336.348339
1.0,63,337.477755
-1.0,100,337.817567
-1.0,100,339.149676
-1.0,100,340.423454
1.0,12,340.462107
1.0,84,341.664494
1.0,58,341.859956
-1.0,100,343.073427
1.0,99,344.419838
1.0,53,344.594001
1.0,11,344.634876
1.0,99,345.876742
1.0,17,345.93114
1.0,29,346.02595
1.0,32,347.050816
1.0,23,347.151414
1.0,47,347.317716
-1.0,100,348.541952
1.0,63,349.678077
-1.0,100,350.037495
1.0,15,350.087624
1.0,18,351.075658
1.0,65,351.307839
1.0,38,351.435914
-1.0,100,352.669177
1.0,6,352.694428
1.0,51,353.756026
-1.0,100,354.155215
-1.0,100,355.553366
-1.0,100,356.763522
-1.0,100,358.005309
-1.0,100,358.354881
-1.0,100,359.708461
-1.0,100,361.026448
-1.0,100,362.239463
1.0,9,362.270498
-1.0,100,363.523873
1.0,62,363.764208
-1.0,100,365.044948
1.0,85,366.261074
-1.0,100,366.610088
1.0,24,367.617345
-1.0,100,367.971861
-1.0,100,369.214417
1.0,72,370.388929
1.0,34,370.512927
1.0,90,371.77757
1.0,45,371.949197
-1.0,100,373.237251
1.0,63,373.449652
1.0,34,374.595883
1.0,52,374.831574
-1.0,100,376.106599
1.0,22,376.183521
-1.0,100,377.55402
1.0,84,377.864504
1.0,42,378.918867
1.0,44,379.079884
1.0,35,379.203969
1.0,87,380.49763
-1.0,100,381.757205
1.0,30,381.860319
1.0,99,383.129443
1.0,38,383.282474
1.0,34,383.426382
1.0,96,384.712401
1.0,53,384.89945
-1.0,100,386.231809
1.0,51,387.342468
-1.0,100,387.715951
1.0,23,388.756913
1.0,60,388.980056
-1.0,100,390.345426
1.0,70,390.611673
1.0,21,391.63748
-1.0,100,392.055204
1.0,45,393.113477
-1.0,100,394.424695
-1.0,100,394.78621
-1.0,100,396.038007
1.0,11,396.07854
1.0,63,397.293983
1.0,100,397.649138
-1.0,100,398.893122
1.0,70,400.074281
-1.0,100,401.382947
-1.0,100,401.746527
1.0,34,402.828262
1.0,12,402.87408
1.0,54,403.099465
1.0,80,404.296062
1.0,53,404.496447
1.0,7,404.523349
1.0,67,405.964526
1.0,54,406.15565
1.0,67,407.38111
-1.0,100,407.806766
-1.0,100,409.121375
-1.0,100,410.472003
1.0,24,410.575202
1.0,65,411.765835
1.0,80,412.088357
1.0,56,413.22214
1.0,47,413.412747
1.0,34,413.541646
1.0,4,413.557931
-1.0,100,414.922145
1.0,61,415.999382
1.0,62,416.259871
-1.0,100,417.62202
-1.0,100,418.93993
1.0,26,419.035873
-1.0,100,420.380016
1.0,24,420.47581
1.0,26,420.574317
-1.0,100,421.844475
1.0,53,422.046055
1.0,25,423.044769
1.0,44,423.205408
1.0,84,424.430311
-1.0,100,424.774495
1.0,38,425.838694
1.0,41,425.998613
-1.0,100,427.373531
1.0,78,427.664793
1.0,50,428.742857
1.0,25,428.830536
1.0,28,428.936175
-1.0,100,430.264088
1.0,64,430.486031
-1.0,100,431.787508
1.0,55,432.906425
1.0,48,433.093567
1.0,14,433.142798
1.0,81,434.275549
-1.0,100,434.634847
1.0,26,435.593701
1.0,11,435.630812
1.0,34,435.752169
-1.0,100,437.020537
-1.0,100,438.269931
-1.0,100,438.664492
1.0,32,439.779952
1.0,78,440.0944
1.0,100,441.406785
1.0,80,442.719562
1.0,37,442.865277
-1.0,100,444.13799
1.0,25,444.236043
1.0,24,444.327875
1.0,11,444.36899
-1.0,100,445.862603
-1.0,100,447.102083
1.0,81,447.3663
1.0,43,448.378574
1.0,67,448.628074
1.0,71,449.790524
-1.0,100,451.201329
1.0,49,451.374224
-1.0,100,452.608251
-1.0,100,453.944232
-1.0,100,454.28792
-1.0,100,455.498593
1.0,37,455.621925
1.0,29,456.59763
1.0,42,456.738767
1.0,64,456.96088
-1.0,100,458.22667
1.0,51,459.286499
1.0,3,459.299031
1.0,89,459.633475
-1.0,100,460.888849
-1.0,100,462.137074
1.0,78,463.339477
1.0,8,463.368029
1.0,28,463.460416
-1.0,100,464.703187
-1.0,100,465.049317
-1.0,100,466.450875
-1.0,100,467.734047
1.0,67,467.993248
1.0,42,468.987839
-1.0,100,470.279149
1.0,32,470.396373
1.0,19,470.464823
1.0,16,470.516809
-1.0,100,471.732213
1.0,38,471.897055
-1.0,100,473.119516
-1.0,100,474.424548
1.0,46,474.579414
1.0,80,475.773448
1.0,44,475.928814
-1.0,100,477.250062
1.0,8,477.277315
1.0,87,478.482341
-1.0,100,478.842445
1.0,83,480.167568
1.0,81,481.382401
-1.0,100,481.731946
-1.0,100,482.971941
-1.0,100,484.235917
1.0,13,484.280773
-1.0,100,485.574776
1.0,22,485.669482
-1.0,100,487.014084
-1.0,100,488.293882
1.0,86,488.606786
-1.0,100,489.808289
1.0,100,491.006398
1.0,37,491.140894
1.0,17,491.199921
1.0,95,492.381457
1.0,34,492.512113
1.0,49,493.57172
1.0,81,493.838572
1.0,56,495.057256
1.0,48,495.219936
1.0,33,495.344019
1.0,42,496.34411
1.0,16,496.392349
1.0,80,496.673662
1.0,33,497.810386
1.0,89,498.121
-1.0,100,499.353884
1.0,65,500.51741
1.0,29,500.614371
1.0,23,500.693957
1.0,68,501.85772
-1.0,100,502.215169
1.0,52,503.250754
-1.0,100,504.467243
-1.0,100,504.834244
1.0,18,504.899675
-1.0,100,506.121139
-1.0,100,507.495256
1.0,13,507.55425
1.0,90,508.808074
-1.0,100,510.119398
1.0,41,510.281149
1.0,36,510.398894
1.0,46,511.462296
-1.0,100,511.816057
-1.0,100,513.103793
-1.0,100,514.331513
1.0,20,514.419168
1.0,35,514.593781
